257,500,743,501,5898,,,,
258,500,743,501,5921,,,,
259,501,745,500,5946,,,,
260,500,744,499,5969,,,,
261,500,743,501,5993,,,,
262,500,745,502,6018,,,,
263,500,742,502,6041,,,,
264,499,745,500,6065,,,,
265,499,744,500,6089,,,,
266,499,744,502,6113,,,,
267,499,743,502,6137,,,,
268,500,745,500,6161,,,,
269,500,744,500,6184,,,,
270,500,745,501,6209,,,,
271,500,744,501,6233,,,,
272,500,744,500,6256,,,,
273,500,745,500,6281,,,,
274,500,745,501,6304,,,,
275,500,744,500,6328,,,,
276,500,745,500,6352,,,,
277,500,744,499,6376,,,,
278,500,744,500,6400,,,,
279,500,743,501,6424,,,,
280,500,744,500,6448,,,,
281,500,744,500,6472,,,,
282,501,744,502,6496,,,,
283,501,743,501,6519,,,,
284,501,745,501,6544,,,,
285,499,745,501,6567,,,,
286,500,744,501,6591,,,,
287,500,745,501,6616,,,,
288,500,745,501,6639,,,,
289,500,743,501,6663,,,,
290,501,744,502,6687,,,,
291,501,743,500,6711,,,,
292,500,743,501,6735,,,,
293,499,743,500,6759,,,,
294,501,744,500,6782,,,,
295,501,743,502,6807,,,,
296,501,742,503,6831,,,,
297,501,746,501,6854,,,,
298,501,745,501,6879,,,,
299,500,744,501,6902,,,,
300,501,744,502,6926,,,,
301,502,744,503,6950,,,,
302,499,743,501,6974,,,,
303,500,745,501,6998,,,,
304,501,745,501,7022,,,,
305,501,745,502,7046,,,,
306,499,743,503,7070,,,,
307,501,744,502,7094,,,,
308,501,744,502,7117,,,,
309,500,744,502,7142,,,,
310,500,743,502,7165,,,,
311,501,745,502,7189,,,,
312,500,744,502,7214,,,,
313,500,744,502,7237,,,,
314,501,745,501,7261,,,,
315,501,744,502,7285,,,,
316,501,744,501,7309,,,,
317,500,745,501,7333,,,,
318,501,744,501,7357,,,,
319,501,745,501,7380,,,,
320,501,744,501,7405,,,,
321,501,745,502,7429,,,,
322,501,745,502,7452,,,,
323,500,745,500,7477,,,,
324,501,744,501,7500,,,,
325,501,743,500,7524,,,,
326,501,745,501,7548,,,,
327,499,743,501,7572,,,,
328,501,744,502,7596,,,,
329,500,745,502,7620,,,,
330,499,745,500,7644,,,,
331,500,744,500,7668,,,,
332,501,744,502,7692,,,,
333,500,745,501,7715,,,,
334,500,744,501,7740,,,,
335,501,743,501,7763,,,,
336,501,744,501,7787,,,,
337,501,744,502,7812,,,,
338,500,745,501,7835,,,,
339,501,745,501,7859,,,,
340,500,744,501,7883,,,,
341,501,745,500,7907,,,,
342,501,745,501,7930,,,,
343,501,744,502,7955,,,,
344,500,744,501,7979,,,,
345,500,744,500,8003,,,,
346,500,745,501,8027,,,,
347,501,745,502,8050,,,,
348,501,745,499,8075,,,,
349,501,744,502,8098,,,,
350,499,744,500,8122,,,,
351,500,744,501,8146,,,,
352,501,743,501,8170,,,,
353,500,744,500,8194,,,,
354,501,745,501,8218,,,,
355,501,744,501,8242,,,,
356,500,745,502,8266,,,,
357,501,744,501,8290,,,,
358,500,744,501,8313,,,,
359,501,744,500,8338,,,,
360,501,744,502,8361,,,,
361,500,744,501,8385,,,,
362,501,744,502,8410,,,,
363,500,744,501,8433,,,,
364,500,745,501,8457,,,,
365,501,745,500,8481,,,,
366,501,745,502,8505,,,,
367,501,744,502,8528,,,,
368,500,745,500,8553,,,,
369,501,743,500,8577,,,,
370,500,744,501,8601,,,,
371,502,745,502,8625,,,,
372,500,744,499,8648,,,,
373,500,744,500,8673,,,,
374,501,744,501,8696,,,,
375,501,744,500,8720,,,,
376,501,745,500,8744,,,,
377,501,745,500,8768,,,,
378,501,745,501,8792,,,,
379,501,744,500,8816,,,,
380,501,744,501,8840,,,,
381,501,745,501,8864,,,,
382,501,744,501,8888,,,,
383,501,746,500,8911,,,,
384,501,744,501,8936,,,,
385,501,744,501,8960,,,,
386,499,744,500,8983,,,,
387,500,744,501,9008,,,,
388,501,744,501,9031,,,,
389,501,746,499,9055,,,,
390,501,744,501,9079,,,,
391,500,744,501,9103,,,,
392,501,744,500,9126,,,,
393,500,743,501,9151,,,,
394,500,744,501,9175,,,,
395,501,746,501,9199,,,,
396,499,744,500,9223,,,,
397,501,744,501,9246,,,,
398,501,746,501,9271,,,,
399,501,745,500,9294,,,,
400,502,744,501,9318,,,,
401,500,744,501,9342,,,,
402,501,744,500,9366,,,,
403,501,744,500,9390,,,,
404,500,744,500,9414,,,,
405,502,744,500,9438,,,,
406,501,744,501,9461,,,,
407,501,745,500,9486,,,,
408,501,745,502,9509,,,,
409,501,745,501,9534,,,,
410,501,744,501,9558,,,,
411,501,745,501,9581,,,,
412,500,744,501,9606,,,,
413,501,744,500,9629,,,,
414,500,744,499,9653,,,,
415,500,745,501,9677,,,,
416,501,743,501,9701,,,,
417,501,743,500,9724,,,,
418,501,745,501,9749,,,,
419,501,745,500,9773,,,,
420,501,744,500,9797,,,,
421,501,745,501,9821,,,,
422,501,744,501,9844,,,,
423,501,745,501,9869,,,,
424,501,745,500,9892,,,,
425,501,744,502,9916,,,,
426,501,744,501,9940,,,,
427,500,744,500,9964,,,,
428,501,744,501,9988,,,,
429,503,745,501,10012,,,,
430,501,744,501,10037,,,,
431,501,743,500,10062,,,,
432,501,745,501,10087,,,,
433,500,744,500,10112,,,,
434,501,744,502,10137,,,,
435,500,745,501,10162,,,,
436,502,744,500,10186,,,,
437,501,744,500,10212,,,,
438,500,744,501,10236,,,,
439,501,744,501,10262,,,,
440,501,743,501,10287,,,,
441,501,744,501,10311,,,,
442,500,744,501,10337,,,,
443,500,745,502,10361,,,,
444,501,745,502,10386,,,,
445,501,744,501,10412,,,,
446,501,744,500,10436,,,,
447,501,744,501,10462,,,,
448,501,743,501,10486,,,,
449,500,744,500,10511,,,,
450,501,744,500,10536,,,,
451,502,744,501,10561,,,,
452,500,744,500,10586,,,,
453,501,744,501,10611,,,,
454,501,744,501,10636,,,,
455,500,745,501,10661,,,,
456,501,745,501,10686,,,,
457,500,744,501,10711,,,,
458,501,745,502,10736,,,,
459,501,744,500,10761,,,,
460,501,746,501,10785,,,,
461,501,745,501,10811,,,,
462,501,745,500,10835,,,,
463,500,744,501,10861,,,,
464,501,745,501,10886,,,,
465,501,744,502,10910,,,,
466,501,744,502,10936,,,,
467,500,745,501,10960,,,,
468,501,745,501,10985,,,,
469,500,743,500,11011,,,,
470,501,744,500,11035,,,,
471,501,746,501,11061,,,,
472,500,744,501,11085,,,,
473,501,743,501,11110,,,,
474,500,744,501,11136,,,,
475,501,745,500,11160,,,,
476,501,743,500,11185,,,,
477,501,744,500,11210,,,,
478,501,744,500,11235,,,,
479,499,743,500,11260,,,,
480,500,744,501,11285,,,,
481,501,745,501,11310,,,,
482,501,745,501,11335,,,,
483,501,744,500,11360,,,,
484,501,744,500,11384,,,,
485,501,743,501,11410,,,,
486,499,744,500,11435,,,,
487,500,745,501,11460,,,,
488,501,744,500,11485,,,,
489,500,743,500,11509,,,,
490,501,746,501,11535,,,,
491,501,744,501,11559,,,,
492,500,745,501,11584,,,,
493,501,743,502,11610,,,,
494,501,744,501,11634,,,,
495,501,743,500,11660,,,,
496,501,744,499,11684,,,,
497,500,744,501,11709,,,,
498,501,745,501,11735,,,,
499,500,744,500,11759,,,,
500,501,745,500,11784,,,,
501,501,744,500,11809,,,,
502,500,745,500,11834,,,,
503,501,745,501,11859,,,,
504,501,744,500,11884,,,,
505,501,745,501,11909,,,,
506,501,745,499,11934,,,,
507,501,744,499,11959,,,,
508,501,744,501,11983,,,,
509,501,745,501,12009,,,,
510,500,744,500,12034,,,,
511,500,744,500,12059,,,,
512,500,744,501,12084,,,,
513,501,744,502,12108,,,,
514,501,744,501,12134,,,,
515,500,744,500,12158,,,,
516,501,744,500,12183,,,,
517,501,745,501,12209,,,,
518,501,743,502,12233,,,,
519,501,745,501,12259,,,,
520,501,745,500,12283,,,,
521,499,743,500,12308,,,,
522,501,743,501,12334,,,,
523,501,745,501,12358,,,,
524,500,745,500,12383,,,,
525,500,743,500,12408,,,,
526,500,744,500,12433,,,,
527,499,744,500,12459,,,,
528,501,744,500,12483,,,,
529,501,744,501,12508,,,,
530,500,744,501,12533,,,,
531,501,745,501,12558,,,,
532,501,745,501,12582,,,,
533,500,744,500,12608,,,,
534,500,744,501,12633,,,,
535,500,744,501,12658,,,,
536,501,744,501,12683,,,,
537,500,743,501,12707,,,,
538,500,744,498,12733,,,,
539,500,744,500,12758,,,,
540,502,743,503,12782,,,,
541,501,745,500,12808,,,,
542,501,745,501,12832,,,,
543,501,745,500,12858,,,,
544,501,744,500,12882,,,,
545,501,744,500,12907,,,,
546,501,745,500,12933,,,,
547,501,744,501,12957,,,,
548,500,743,499,12982,,,,
549,500,743,500,13007,,,,
550,500,744,500,13032,,,,
551,500,744,501,13058,,,,
552,500,743,499,13082,,,,
553,499,744,499,13107,,,,
554,501,744,500,13132,,,,
555,500,744,499,13157,,,,
556,501,744,501,13181,,,,
557,502,745,501,13207,,,,
558,500,745,500,13232,,,,
559,500,744,500,13257,,,,
560,501,743,500,13282,,,,
561,501,745,500,13306,,,,
562,500,745,500,13332,,,,
563,500,744,500,13357,,,,
564,501,744,499,13381,,,,
565,501,744,502,13407,,,,
566,500,745,500,13431,,,,
567,499,743,501,13457,,,,
568,500,744,500,13481,,,,
569,500,744,500,13506,,,,
570,501,744,500,13532,,,,
571,500,744,501,13556,,,,
572,501,744,500,13581,,,,
573,502,744,502,13606,,,,
574,501,744,501,13631,,,,
575,501,744,501,13657,,,,
576,501,745,501,13681,,,,
577,501,745,500,13706,,,,
578,501,744,501,13731,,,,
579,500,743,498,13756,,,,
580,501,744,502,13780,,,,
581,499,744,501,13806,,,,
582,500,744,500,13831,,,,
583,501,743,499,13856,,,,
584,501,744,501,13881,,,,
585,500,745,501,13905,,,,
586,501,745,500,13931,,,,
587,502,744,501,13956,,,,
588,501,744,501,13980,,,,
589,501,745,500,14006,,,,
590,499,745,499,14030,,,,
591,500,745,500,14056,,,,
592,500,744,501,14081,,,,
593,500,744,499,14105,,,,
594,500,744,499,14131,,,,
595,500,744,501,14155,,,,
596,501,745,500,14180,,,,
597,500,743,499,14205,,,,
598,501,744,500,14230,,,,
599,499,743,501,14256,,,,
600,500,745,500,14280,,,,
601,500,744,499,14305,,,,
602,500,745,500,14330,,,,
603,500,744,501,14355,,,,
604,501,743,500,14380,,,,
605,500,744,499,14405,,,,
606,501,746,500,14430,,,,
607,501,744,501,14455,,,,
608,500,745,500,14480,,,,
609,500,746,500,14504,,,,
610,501,744,499,14530,,,,
611,500,744,499,14555,,,,
612,501,745,500,14579,,,,
613,500,745,500,14605,,,,
614,501,744,501,14629,,,,
615,500,744,499,14655,,,,
616,500,744,500,14680,,,,
617,501,744,501,14704,,,,
618,500,744,500,14730,,,,
619,500,745,499,14754,,,,
620,500,744,500,14779,,,,
621,501,744,501,14804,,,,
622,501,744,501,14829,,,,
623,501,744,501,14855,,,,
624,501,744,500,14879,,,,
625,501,744,500,14904,,,,
626,501,744,500,14929,,,,
627,501,745,501,14954,,,,
628,501,744,501,14979,,,,
629,500,744,501,15004,,,,
630,502,745,500,15029,,,,
631,501,744,501,15054,,,,
632,500,744,500,15079,,,,
633,501,745,501,15104,,,,
634,502,744,500,15129,,,,
635,500,745,498,15154,,,,
636,501,745,501,15178,,,,
637,500,743,500,15204,,,,
638,502,745,499,15228,,,,
639,500,745,500,15254,,,,
640,501,744,501,15279,,,,
641,501,744,501,15303,,,,
642,500,743,500,15329,,,,
643,500,744,499,15353,,,,
644,502,744,501,15378,,,,
645,501,745,500,15404,,,,
646,502,744,501,15428,,,,
647,500,743,501,15454,,,,
648,501,744,500,15478,,,,
649,501,744,500,15503,,,,
650,501,745,500,15528,,,,
651,500,743,500,15553,,,,
652,499,745,500,15578,,,,
653,501,744,501,15603,,,,
654,501,744,500,15628,,,,
655,500,745,501,15653,,,,
656,500,744,501,15678,,,,
657,500,744,500,15703,,,,
658,501,744,501,15728,,,,
659,500,744,501,15753,,,,
660,500,744,500,15777,,,,
661,501,745,500,15803,,,,
662,501,745,501,15827,,,,
663,501,744,501,15853,,,,
664,499,744,501,15878,,,,
665,500,745,501,15902,,,,
666,501,745,500,15928,,,,
667,500,744,499,15952,,,,
668,500,743,500,15977,,,,
669,500,744,501,16003,,,,
670,499,744,499,16027,,,,
671,500,744,500,16053,,,,
672,502,745,499,16077,,,,
673,501,744,500,16102,,,,
674,501,744,501,16128,,,,
675,500,744,500,16152,,,,
676,502,744,500,16177,,,,
677,501,745,499,16202,,,,
678,499,744,500,16227,,,,
679,500,745,500,16252,,,,
680,501,743,501,16277,,,,
681,500,744,501,16302,,,,
682,501,745,501,16327,,,,
683,501,744,501,16352,,,,
684,501,745,500,16376,,,,
685,501,745,499,16402,,,,
686,501,744,501,16427,,,,
687,501,745,500,16452,,,,
688,500,745,500,16477,,,,
689,502,745,501,16501,,,,
690,499,744,499,16527,,,,
691,500,744,501,16551,,,,
692,501,745,500,16576,,,,
693,500,744,500,16602,,,,
694,500,745,499,16626,,,,
695,501,744,501,16652,,,,
696,500,744,501,16676,,,,
697,500,744,501,16701,,,,
698,500,744,500,16727,,,,
699,500,746,499,16751,,,,
700,500,743,500,16776,,,,
701,500,744,502,16801,,,,
702,501,745,501,16826,,,,
703,500,745,500,16851,,,,
704,501,744,500,16876,,,,
705,500,744,500,16901,,,,
706,501,745,500,16926,,,,
707,501,744,499,16951,,,,
708,499,745,500,16975,,,,
709,500,745,501,17001,,,,
710,501,744,500,17026,,,,
711,501,744,500,17051,,,,
712,500,744,500,17076,,,,
713,500,744,500,17100,,,,
714,501,745,500,17126,,,,
715,500,743,500,17150,,,,
716,501,744,501,17175,,,,
717,501,745,500,17201,,,,
718,501,744,501,17225,,,,
719,500,745,500,17251,,,,
720,501,745,501,17275,,,,
721,500,744,501,17300,,,,
722,501,745,501,17326,,,,
723,501,744,500,17350,,,,
724,500,744,501,17375,,,,
725,500,744,500,17400,,,,
726,499,745,501,17425,,,,
727,501,744,501,17451,,,,
728,501,744,500,17475,,,,
729,501,744,501,17500,,,,
730,500,744,500,17525,,,,
731,501,745,501,17550,,,,
732,501,744,500,17574,,,,
733,501,745,499,17600,,,,
734,501,745,500,17625,,,,
735,499,743,500,17650,,,,
736,501,745,500,17675,,,,
737,501,744,499,17699,,,,
738,501,744,501,17725,,,,
739,500,743,501,17750,,,,
740,500,745,500,17774,,,,
741,501,745,500,17800,,,,
742,501,744,500,17824,,,,
743,501,744,501,17850,,,,
744,501,745,500,17874,,,,
745,501,744,500,17899,,,,
746,500,745,500,17925,,,,
747,501,745,501,17949,,,,
748,501,744,501,17974,,,,
749,500,745,501,17999,,,,
750,501,744,500,18024,,,,
751,501,745,500,18050,,,,
752,500,744,500,18074,,,,
753,501,745,501,18099,,,,
754,501,744,501,18124,,,,
755,501,744,501,18149,,,,
756,501,746,500,18173,,,,
757,501,745,500,18199,,,,
758,500,744,500,18224,,,,
759,500,744,501,18249,,,,
760,501,745,500,18274,,,,
761,501,744,500,18298,,,,
762,500,745,500,18324,,,,
763,500,744,501,18349,,,,
764,501,745,501,18373,,,,
765,502,744,501,18399,,,,
766,500,744,501,18423,,,,
767,501,743,500,18449,,,,
768,500,744,500,18473,,,,
769,500,745,500,18498,,,,
770,501,745,501,18524,,,,
771,500,744,500,18548,,,,
772,500,744,500,18573,,,,
773,500,745,501,18598,,,,
774,501,746,501,18623,,,,
775,501,744,501,18649,,,,
776,501,745,500,18673,,,,
777,501,744,500,18698,,,,
778,501,744,502,18723,,,,
779,501,744,501,18748,,,,
780,501,744,501,18772,,,,
781,500,744,500,18798,,,,
782,502,744,502,18823,,,,
783,501,744,500,18848,,,,
784,501,744,500,18873,,,,
785,501,745,500,18897,,,,
786,500,745,499,18923,,,,
787,500,744,501,18948,,,,
788,501,744,500,18972,,,,
789,501,744,501,18998,,,,
790,500,744,501,19022,,,,
791,500,745,501,19048,,,,
792,501,744,501,19073,,,,
793,500,744,500,19097,,,,
794,501,744,500,19123,,,,
795,501,744,500,19147,,,,
796,500,745,501,19172,,,,
797,501,744,499,19197,,,,
798,501,744,501,19222,,,,
799,500,744,501,19248,,,,
800,499,745,500,19272,,,,
801,501,744,500,19297,,,,
802,502,743,500,19322,,,,
803,499,744,500,19347,,,,
804,501,744,500,19372,,,,
805,501,744,500,19397,,,,
806,501,744,500,19422,,,,
807,500,744,501,19447,,,,
808,501,744,501,19472,,,,
809,499,744,501,19496,,,,
810,500,744,501,19522,,,,
811,499,744,500,19547,,,,
812,502,745,501,19571,,,,
813,500,744,500,19597,,,,
814,500,744,501,19621,,,,
815,501,745,501,19647,,,,
816,500,743,500,19672,,,,
817,500,745,500,19696,,,,
818,500,744,499,19722,,,,
819,501,744,501,19746,,,,
820,500,744,500,19771,,,,
821,500,744,500,19796,,,,
822,501,744,501,19821,,,,
823,499,743,500,19847,,,,
824,500,744,500,19871,,,,
825,500,744,501,19896,,,,
826,502,745,500,19921,,,,
827,500,744,500,19946,,,,
828,500,744,500,19971,,,,
829,501,743,501,19996,,,,
830,501,744,499,20021,,,,
831,500,744,499,20046,,,,
832,501,745,501,20071,,,,
833,502,743,500,20096,,,,
834,501,745,501,20121,,,,
835,501,745,501,20146,,,,
836,501,744,500,20170,,,,
837,501,744,500,20196,,,,
838,499,745,499,20220,,,,
839,500,744,501,20246,,,,
840,499,744,500,20271,,,,
841,501,745,500,20295,,,,
842,500,744,500,20321,,,,
843,500,744,501,20345,,,,
844,501,744,500,20370,,,,
845,500,743,500,20396,,,,
846,501,745,500,20420,,,,
847,500,744,500,20446,,,,
848,501,743,500,20470,,,,
849,500,744,500,20495,,,,
850,501,745,500,20520,,,,
851,501,744,500,20545,,,,
852,500,743,500,20570,,,,
853,500,744,499,20595,,,,
854,500,744,499,20620,,,,
855,501,744,500,20645,,,,
856,501,744,500,20670,,,,
857,501,745,500,20695,,,,
858,501,745,500,20720,,,,
859,501,744,501,20745,,,,
860,501,745,501,20769,,,,
861,500,744,500,20795,,,,
862,500,744,499,20819,,,,
863,501,745,501,20845,,,,
864,500,744,501,20870,,,,
865,500,745,501,20894,,,,
866,501,745,500,20920,,,,
867,500,744,499,20944,,,,
868,501,745,500,20969,,,,
869,501,745,501,20995,,,,
870,501,744,500,21019,,,,
871,501,745,500,21045,,,,
872,500,745,500,21069,,,,
873,501,743,500,21094,,,,
874,501,743,500,21120,,,,
875,500,744,499,21144,,,,
876,501,745,501,21169,,,,
877,501,744,501,21194,,,,
878,501,744,500,21219,,,,
879,501,745,499,21244,,,,
880,501,744,500,21269,,,,
881,502,744,500,21294,,,,
882,501,745,500,21319,,,,
883,501,745,500,21344,,,,
884,501,744,500,21368,,,,
885,500,744,500,21394,,,,
886,502,744,501,21419,,,,
887,500,745,500,21444,,,,
888,499,745,499,21469,,,,
889,501,744,500,21493,,,,
890,502,745,501,21519,,,,
891,501,743,500,21543,,,,
892,502,744,500,21568,,,,
893,502,744,497,21594,,,,
894,499,745,499,21618,,,,
895,499,744,501,21644,,,,
896,500,742,510,21668,,,,
897,500,745,499,21693,,,,
898,499,745,498,21719,,,,
899,500,743,500,21743,,,,
900,501,744,501,21768,,,,
901,499,745,500,21793,,,,
902,500,745,500,21818,,,,
903,499,744,499,21843,,,,
904,500,744,500,21868,,,,
905,500,743,500,21893,,,,
906,501,745,501,21918,,,,
907,500,745,501,21943,,,,
908,500,744,501,21967,,,,
909,499,745,500,21993,,,,
910,501,743,499,22018,,,,
911,501,743,501,22043,,,,
912,500,744,500,22068,,,,
913,500,745,500,22092,,,,
914,501,743,501,22118,,,,
915,500,744,500,22142,,,,
916,499,743,500,22167,,,,
917,500,744,500,22193,,,,
918,501,744,500,22217,,,,
919,501,745,500,22243,,,,
920,500,744,501,22267,,,,
921,500,744,500,22292,,,,
922,500,745,501,22318,,,,
923,500,743,500,22342,,,,
924,500,744,500,22367,,,,
925,500,744,500,22392,,,,
926,500,744,499,22417,,,,
927,500,744,501,22443,,,,
928,502,744,500,22467,,,,
929,500,744,499,22492,,,,
930,500,744,500,22517,,,,
931,501,744,501,22542,,,,
932,500,744,500,22566,,,,
933,500,744,501,22592,,,,
934,500,745,501,22617,,,,
