0,465,293,581,0,
1,466,293,581,1,
2,465,294,581,2,
3,465,294,581,3,
4,465,293,580,7,
5,465,293,579,26,
6,466,292,580,46,
7,468,290,582,65,
8,469,291,582,86,
9,469,290,581,105,
10,468,290,580,125,
11,468,293,581,148,
12,468,290,583,169,
13,468,290,583,191,
14,468,291,582,214,
15,467,292,580,235,
16,466,292,579,257,
17,468,293,581,279,
18,468,290,580,301,
19,468,289,581,322,
20,469,290,581,345,
21,468,290,582,366,
22,467,291,582,388,
23,468,291,580,409,
24,466,292,579,432,
25,466,292,581,453,
26,468,291,582,475,
27,468,290,581,497,
28,468,291,582,519,
29,469,290,582,540,
30,467,290,582,563,
31,467,290,581,584,
32,469,291,581,606,
33,466,290,579,628,
34,465,294,578,650,
35,466,290,578,671,
36,469,289,581,694,
37,472,289,583,715,
38,468,289,583,737,
39,468,291,582,759,
40,466,292,580,781,
41,466,294,579,802,
42,465,293,578,825,
43,468,291,580,846,
44,469,289,582,868,
45,469,290,582,890,
46,467,290,581,912,
47,469,291,580,933,
48,467,290,580,956,
49,468,292,582,977,
50,467,292,582,999,
51,467,290,581,1021,
52,468,294,580,1044,
53,467,291,579,1067,
54,468,289,580,1090,
55,468,289,579,1113,
56,468,290,580,1135,
57,466,291,580,1159,
58,468,292,580,1181,
59,468,291,581,1204,
60,468,292,580,1227,
61,468,291,581,1250,
62,468,292,579,1272,
63,467,291,580,1296,
64,469,290,581,1318,
65,468,289,582,1341,
66,468,290,581,1364,
67,468,291,581,1387,
68,467,291,582,1411,
69,466,292,581,1433,
70,466,291,577,1456,
71,467,290,577,1479,
72,469,291,581,1502,
73,472,289,583,1524,
74,468,288,582,1548,
75,466,291,582,1570,
76,467,293,581,1593,
77,468,291,578,1616,
78,467,290,579,1639,
79,467,290,581,1661,
80,467,290,582,1685,
81,468,290,581,1708,
82,466,290,580,1730,
83,468,289,580,1754,
84,467,290,582,1776,
85,465,291,582,1799,
86,466,292,581,1822,
87,467,292,578,1845,
88,468,291,578,1867,
89,467,289,578,1891,
90,469,289,580,1913,
91,467,288,579,1936,
92,468,291,581,1959,
93,467,291,582,1982,
94,467,292,581,2004,
95,468,291,580,2028,
96,467,291,581,2051,
97,466,291,580,2073,
98,468,291,580,2097,
99,467,290,579,2119,
