261,736,502,496,5993,,,,,
262,735,499,490,6018,,,,,
263,735,501,494,6041,,,,,
264,735,501,495,6065,,,,,
265,735,501,495,6089,,,,,
266,735,502,494,6113,,,,,
267,736,501,495,6137,,,,,
268,736,501,494,6161,,,,,
269,735,501,495,6184,,,,,
270,736,502,495,6209,,,,,
271,737,501,495,6233,,,,,
272,737,501,495,6256,,,,,
273,735,501,494,6281,,,,,
274,735,501,495,6304,,,,,
275,735,502,495,6328,,,,,
276,736,501,495,6352,,,,,
277,736,501,494,6376,,,,,
278,736,502,495,6400,,,,,
279,736,502,494,6424,,,,,
280,736,502,496,6448,,,,,
281,736,501,495,6472,,,,,
282,735,502,495,6496,,,,,
283,736,502,495,6519,,,,,
284,735,502,495,6544,,,,,
285,737,502,496,6567,,,,,
286,736,501,494,6591,,,,,
287,737,501,494,6616,,,,,
288,734,501,496,6639,,,,,
289,736,501,496,6663,,,,,
290,736,502,495,6687,,,,,
291,735,500,496,6711,,,,,
292,736,500,494,6735,,,,,
293,738,503,496,6759,,,,,
294,736,502,495,6782,,,,,
295,735,502,496,6807,,,,,
296,736,500,495,6831,,,,,
297,736,501,495,6854,,,,,
298,736,502,495,6879,,,,,
299,736,502,494,6902,,,,,
300,735,500,495,6926,,,,,
301,737,502,495,6950,,,,,
302,736,501,495,6974,,,,,
303,736,502,496,6998,,,,,
304,737,502,494,7022,,,,,
305,736,501,494,7046,,,,,
306,736,501,496,7070,,,,,
307,736,503,494,7094,,,,,
308,735,502,494,7117,,,,,
309,735,501,495,7142,,,,,
310,736,502,495,7165,,,,,
311,735,502,495,7189,,,,,
312,735,502,496,7214,,,,,
313,736,502,494,7237,,,,,
314,736,502,495,7261,,,,,
315,735,502,496,7285,,,,,
316,737,502,494,7309,,,,,
317,736,502,495,7333,,,,,
318,735,502,494,7357,,,,,
319,734,501,495,7380,,,,,
320,735,501,496,7405,,,,,
321,736,502,495,7429,,,,,
322,737,503,496,7452,,,,,
323,735,503,495,7477,,,,,
324,735,501,495,7500,,,,,
325,735,501,495,7524,,,,,
326,736,503,495,7548,,,,,
327,735,502,493,7572,,,,,
328,735,501,495,7596,,,,,
329,735,502,495,7620,,,,,
330,736,502,495,7644,,,,,
331,735,501,495,7668,,,,,
332,735,501,495,7692,,,,,
333,735,502,494,7715,,,,,
334,735,501,496,7740,,,,,
335,736,501,495,7763,,,,,
336,734,502,494,7787,,,,,
337,735,501,495,7812,,,,,
338,736,503,495,7835,,,,,
339,735,502,494,7859,,,,,
340,736,501,496,7883,,,,,
341,736,502,495,7907,,,,,
342,736,502,495,7930,,,,,
343,736,502,495,7955,,,,,
344,736,502,495,7979,,,,,
345,736,501,495,8003,,,,,
346,734,502,495,8027,,,,,
347,737,501,495,8050,,,,,
348,735,501,495,8075,,,,,
349,736,501,495,8098,,,,,
350,735,501,495,8122,,,,,
351,736,501,494,8146,,,,,
352,735,501,495,8170,,,,,
353,736,501,496,8194,,,,,
354,736,502,495,8218,,,,,
355,736,503,494,8242,,,,,
356,735,502,495,8266,,,,,
357,737,502,495,8290,,,,,
358,735,501,494,8313,,,,,
359,734,503,495,8338,,,,,
360,736,501,495,8361,,,,,
361,736,501,495,8385,,,,,
362,735,501,496,8410,,,,,
363,735,502,496,8433,,,,,
364,736,502,495,8457,,,,,
365,735,500,494,8481,,,,,
366,735,501,495,8505,,,,,
367,735,502,496,8528,,,,,
368,736,501,494,8553,,,,,
369,735,501,495,8577,,,,,
370,737,502,495,8601,,,,,
371,736,502,495,8625,,,,,
372,735,502,495,8648,,,,,
373,736,501,496,8673,,,,,
374,737,502,496,8696,,,,,
375,736,501,494,8720,,,,,
376,734,501,496,8744,,,,,
377,735,502,495,8768,,,,,
378,737,501,494,8792,,,,,
379,735,500,494,8816,,,,,
380,736,501,495,8840,,,,,
381,736,502,495,8864,,,,,
382,736,502,495,8888,,,,,
383,735,501,495,8911,,,,,
384,736,502,495,8936,,,,,
385,736,501,495,8960,,,,,
386,735,502,495,8983,,,,,
387,736,501,494,9008,,,,,
388,737,501,495,9031,,,,,
389,736,502,495,9055,,,,,
390,737,502,495,9079,,,,,
391,735,502,495,9103,,,,,
392,735,502,495,9126,,,,,
393,736,501,494,9151,,,,,
394,736,502,495,9175,,,,,
395,736,502,495,9199,,,,,
396,735,501,495,9223,,,,,
397,735,501,494,9246,,,,,
398,735,501,495,9271,,,,,
399,735,502,495,9294,,,,,
400,735,501,495,9318,,,,,
401,737,500,494,9342,,,,,
402,735,503,495,9366,,,,,
403,736,501,494,9390,,,,,
404,736,501,495,9414,,,,,
405,737,500,495,9438,,,,,
406,736,502,495,9461,,,,,
407,735,502,494,9486,,,,,
408,735,500,493,9509,,,,,
409,736,501,495,9534,,,,,
410,736,500,494,9558,,,,,
411,735,502,495,9581,,,,,
412,736,501,495,9606,,,,,
413,737,501,495,9629,,,,,
414,736,502,496,9653,,,,,
415,736,501,495,9677,,,,,
416,736,502,495,9701,,,,,
417,735,501,495,9724,,,,,
418,735,502,495,9749,,,,,
419,735,502,495,9773,,,,,
420,735,502,495,9797,,,,,
421,736,501,493,9821,,,,,
422,736,502,495,9844,,,,,
423,736,500,495,9869,,,,,
424,736,501,495,9892,,,,,
425,736,502,495,9916,,,,,
426,737,501,495,9940,,,,,
427,736,502,494,9964,,,,,
428,735,502,494,9988,,,,,
429,736,502,495,10012,,,,,
430,736,500,495,10037,,,,,
431,736,501,495,10062,,,,,
432,737,502,495,10087,,,,,
433,736,501,495,10112,,,,,
434,736,501,495,10137,,,,,
435,737,503,495,10162,,,,,
436,736,502,494,10186,,,,,
437,736,503,495,10212,,,,,
438,735,503,495,10236,,,,,
439,735,500,495,10262,,,,,
440,735,502,495,10287,,,,,
441,734,501,495,10311,,,,,
442,736,503,495,10337,,,,,
443,736,502,495,10361,,,,,
444,736,502,495,10386,,,,,
445,736,501,495,10412,,,,,
446,736,501,494,10436,,,,,
447,736,502,494,10462,,,,,
448,736,500,495,10486,,,,,
449,735,502,495,10511,,,,,
450,736,501,494,10536,,,,,
451,736,502,494,10561,,,,,
452,736,502,495,10586,,,,,
453,736,502,495,10611,,,,,
454,736,501,495,10636,,,,,
455,735,501,495,10661,,,,,
456,736,502,495,10686,,,,,
457,736,502,495,10711,,,,,
458,736,501,496,10736,,,,,
459,736,501,495,10761,,,,,
460,736,501,494,10785,,,,,
461,736,502,496,10811,,,,,
462,737,500,494,10835,,,,,
463,736,502,495,10861,,,,,
464,736,502,495,10886,,,,,
465,737,502,495,10910,,,,,
466,735,502,495,10936,,,,,
467,735,501,495,10960,,,,,
468,735,502,495,10985,,,,,
469,736,502,495,11011,,,,,
470,735,502,495,11035,,,,,
471,735,502,495,11061,,,,,
472,735,501,495,11085,,,,,
473,736,500,494,11110,,,,,
474,730,500,494,11136,,,,,
475,731,503,496,11160,,,,,
476,738,498,495,11185,,,,,
477,742,500,494,11210,,,,,
478,733,501,494,11235,,,,,
479,743,502,495,11260,,,,,
480,735,502,494,11285,,,,,
481,731,504,495,11310,,,,,
482,735,501,493,11335,,,,,
483,737,500,494,11360,,,,,
484,740,500,496,11384,,,,,
485,733,504,495,11410,,,,,
486,736,502,495,11435,,,,,
487,736,502,495,11460,,,,,
488,736,501,496,11485,,,,,
489,735,503,495,11509,,,,,
490,736,502,495,11535,,,,,
491,735,500,495,11559,,,,,
492,735,502,496,11584,,,,,
493,735,502,494,11610,,,,,
494,734,503,496,11634,,,,,
495,735,501,495,11660,,,,,
496,735,501,494,11684,,,,,
497,736,502,495,11709,,,,,
498,736,503,496,11735,,,,,
499,736,502,494,11759,,,,,
500,734,501,494,11784,,,,,
501,736,501,495,11809,,,,,
502,736,501,496,11834,,,,,
503,737,502,495,11859,,,,,
504,736,501,495,11884,,,,,
505,737,501,495,11909,,,,,
506,736,501,495,11934,,,,,
507,737,501,495,11959,,,,,
508,736,503,494,11983,,,,,
509,737,501,496,12009,,,,,
510,736,502,494,12034,,,,,
511,735,502,495,12059,,,,,
512,736,502,495,12084,,,,,
513,735,501,495,12108,,,,,
514,736,501,494,12134,,,,,
515,735,503,496,12158,,,,,
516,736,501,496,12183,,,,,
517,736,502,495,12209,,,,,
518,736,501,495,12233,,,,,
519,737,501,495,12259,,,,,
520,735,502,495,12283,,,,,
521,736,502,496,12308,,,,,
522,735,501,495,12334,,,,,
523,736,501,495,12358,,,,,
524,735,502,495,12383,,,,,
525,735,500,495,12408,,,,,
526,737,502,493,12433,,,,,
527,736,502,494,12459,,,,,
528,734,501,495,12483,,,,,
529,735,501,495,12508,,,,,
530,736,502,494,12533,,,,,
531,735,501,495,12558,,,,,
532,735,501,496,12582,,,,,
533,737,502,494,12608,,,,,
534,737,500,494,12633,,,,,
535,736,502,495,12658,,,,,
536,736,502,495,12683,,,,,
537,736,502,495,12707,,,,,
538,736,502,494,12733,,,,,
539,737,503,493,12758,,,,,
540,736,501,495,12782,,,,,
541,735,501,495,12808,,,,,
542,735,502,496,12832,,,,,
543,737,501,492,12858,,,,,
544,736,503,496,12882,,,,,
545,735,501,495,12907,,,,,
546,736,502,495,12933,,,,,
547,735,501,496,12957,,,,,
548,736,502,495,12982,,,,,
549,735,502,494,13007,,,,,
550,736,502,496,13032,,,,,
551,734,501,494,13058,,,,,
552,736,502,494,13082,,,,,
553,737,502,496,13107,,,,,
554,736,502,495,13132,,,,,
555,736,502,495,13157,,,,,
556,736,501,494,13181,,,,,
557,736,502,496,13207,,,,,
558,736,501,495,13232,,,,,
559,735,502,495,13257,,,,,
560,736,501,494,13282,,,,,
561,736,501,495,13306,,,,,
562,736,503,495,13332,,,,,
563,736,502,495,13357,,,,,
564,735,503,495,13381,,,,,
565,736,501,495,13407,,,,,
566,737,501,494,13431,,,,,
567,735,501,495,13457,,,,,
568,735,501,494,13481,,,,,
569,735,502,494,13506,,,,,
570,736,501,495,13532,,,,,
571,736,501,494,13556,,,,,
572,735,502,495,13581,,,,,
573,736,501,493,13606,,,,,
574,735,501,495,13631,,,,,
575,735,500,496,13657,,,,,
576,736,502,495,13681,,,,,
577,735,502,495,13706,,,,,
578,735,502,494,13731,,,,,
579,736,502,495,13756,,,,,
580,736,502,495,13780,,,,,
581,736,501,495,13806,,,,,
582,736,502,495,13831,,,,,
583,735,502,496,13856,,,,,
584,735,501,495,13881,,,,,
585,736,501,495,13905,,,,,
586,736,502,495,13931,,,,,
587,736,501,495,13956,,,,,
588,736,502,495,13980,,,,,
589,737,501,495,14006,,,,,
590,736,501,495,14030,,,,,
591,736,502,495,14056,,,,,
592,736,501,494,14081,,,,,
593,736,501,495,14105,,,,,
594,736,501,494,14131,,,,,
595,735,502,495,14155,,,,,
596,737,501,494,14180,,,,,
597,737,501,496,14205,,,,,
598,735,501,494,14230,,,,,
599,737,502,495,14256,,,,,
600,735,502,495,14280,,,,,
601,735,502,495,14305,,,,,
602,734,500,495,14330,,,,,
603,735,502,495,14355,,,,,
604,737,501,495,14380,,,,,
605,736,502,494,14405,,,,,
606,736,501,495,14430,,,,,
607,737,501,494,14455,,,,,
608,735,502,494,14480,,,,,
609,736,502,495,14504,,,,,
610,736,502,495,14530,,,,,
611,736,502,495,14555,,,,,
612,735,501,495,14579,,,,,
613,735,501,494,14605,,,,,
614,736,502,496,14629,,,,,
615,735,501,495,14655,,,,,
616,735,502,496,14680,,,,,
617,735,501,494,14704,,,,,
618,736,503,495,14730,,,,,
619,735,501,496,14754,,,,,
620,735,502,495,14779,,,,,
621,737,501,495,14804,,,,,
622,736,501,494,14829,,,,,
623,736,501,495,14855,,,,,
624,735,501,494,14879,,,,,
625,735,501,496,14904,,,,,
626,736,501,494,14929,,,,,
627,736,502,495,14954,,,,,
628,736,501,494,14979,,,,,
629,736,502,494,15004,,,,,
630,735,502,495,15029,,,,,
631,736,501,495,15054,,,,,
632,736,502,494,15079,,,,,
633,735,502,495,15104,,,,,
634,735,502,494,15129,,,,,
635,736,503,494,15154,,,,,
636,736,502,496,15178,,,,,
637,735,501,495,15204,,,,,
638,736,501,495,15228,,,,,
639,736,502,495,15254,,,,,
640,735,501,495,15279,,,,,
641,735,501,494,15303,,,,,
642,736,502,494,15329,,,,,
643,735,502,495,15353,,,,,
644,736,501,495,15378,,,,,
645,736,501,495,15404,,,,,
646,737,501,494,15428,,,,,
647,736,500,494,15454,,,,,
648,736,501,495,15478,,,,,
649,736,502,494,15503,,,,,
650,735,501,495,15528,,,,,
651,736,501,495,15553,,,,,
652,736,501,494,15578,,,,,
653,736,502,496,15603,,,,,
654,736,501,494,15628,,,,,
655,736,501,495,15653,,,,,
656,737,502,494,15678,,,,,
657,735,501,496,15703,,,,,
658,735,502,495,15728,,,,,
659,735,502,495,15753,,,,,
660,736,502,495,15777,,,,,
661,735,502,494,15803,,,,,
662,735,501,495,15827,,,,,
663,737,502,495,15853,,,,,
664,736,502,494,15878,,,,,
665,736,501,495,15902,,,,,
666,736,502,495,15928,,,,,
667,735,501,495,15952,,,,,
668,736,501,495,15977,,,,,
669,736,502,495,16003,,,,,
670,735,501,494,16027,,,,,
671,735,502,495,16053,,,,,
672,735,501,495,16077,,,,,
673,736,501,495,16102,,,,,
674,735,502,495,16128,,,,,
675,738,502,495,16152,,,,,
676,736,502,495,16177,,,,,
677,735,502,495,16202,,,,,
678,736,502,494,16227,,,,,
679,735,502,495,16252,,,,,
680,736,501,496,16277,,,,,
681,736,503,495,16302,,,,,
682,735,501,494,16327,,,,,
683,736,502,495,16352,,,,,
684,735,502,494,16376,,,,,
685,736,502,496,16402,,,,,
686,736,501,495,16427,,,,,
687,735,501,495,16452,,,,,
688,736,502,494,16477,,,,,
689,736,502,495,16501,,,,,
690,737,501,495,16527,,,,,
691,736,502,495,16551,,,,,
692,736,501,495,16576,,,,,
693,736,502,495,16602,,,,,
694,736,502,494,16626,,,,,
695,735,503,495,16652,,,,,
696,737,501,495,16676,,,,,
697,735,501,496,16701,,,,,
698,737,501,494,16727,,,,,
699,735,501,496,16751,,,,,
700,736,501,494,16776,,,,,
701,735,501,495,16801,,,,,
702,737,502,496,16826,,,,,
703,736,502,495,16851,,,,,
704,736,501,495,16876,,,,,
705,735,501,495,16901,,,,,
706,735,501,494,16926,,,,,
707,736,502,495,16951,,,,,
708,736,502,495,16975,,,,,
709,735,501,495,17001,,,,,
710,735,501,494,17026,,,,,
711,735,501,495,17051,,,,,
712,736,501,494,17076,,,,,
713,735,502,495,17100,,,,,
714,736,502,494,17126,,,,,
715,735,501,495,17150,,,,,
716,735,503,496,17175,,,,,
717,736,501,494,17201,,,,,
718,736,501,495,17225,,,,,
719,738,502,496,17251,,,,,
720,736,502,494,17275,,,,,
721,736,501,494,17300,,,,,
722,735,502,493,17326,,,,,
723,737,501,494,17350,,,,,
724,737,502,495,17375,,,,,
725,735,502,496,17400,,,,,
726,736,501,495,17425,,,,,
727,736,502,495,17451,,,,,
728,735,501,495,17475,,,,,
729,736,502,495,17500,,,,,
730,736,501,495,17525,,,,,
731,735,501,494,17550,,,,,
732,736,501,495,17574,,,,,
733,735,501,494,17600,,,,,
734,736,502,494,17625,,,,,
735,736,502,494,17650,,,,,
736,735,501,495,17675,,,,,
737,736,502,494,17699,,,,,
738,736,502,495,17725,,,,,
739,735,501,495,17750,,,,,
740,736,501,494,17774,,,,,
741,736,502,496,17800,,,,,
742,735,502,494,17824,,,,,
743,735,502,494,17850,,,,,
744,736,501,493,17874,,,,,
745,737,501,494,17899,,,,,
746,735,501,495,17925,,,,,
747,735,502,495,17949,,,,,
748,736,502,494,17974,,,,,
749,736,501,495,17999,,,,,
750,736,502,494,18024,,,,,
751,735,502,494,18050,,,,,
752,735,502,495,18074,,,,,
753,736,502,494,18099,,,,,
754,737,502,495,18124,,,,,
755,736,502,495,18149,,,,,
756,735,502,494,18173,,,,,
757,736,501,495,18199,,,,,
758,737,502,495,18224,,,,,
759,734,501,494,18249,,,,,
760,735,502,494,18274,,,,,
761,736,502,495,18298,,,,,
762,736,501,494,18324,,,,,
763,736,501,495,18349,,,,,
764,736,501,495,18373,,,,,
765,736,501,495,18399,,,,,
766,735,502,495,18423,,,,,
767,736,500,494,18449,,,,,
768,736,501,495,18473,,,,,
769,736,502,495,18498,,,,,
770,735,502,495,18524,,,,,
771,736,501,495,18548,,,,,
772,736,501,494,18573,,,,,
773,736,502,494,18598,,,,,
774,736,502,494,18623,,,,,
775,736,502,495,18649,,,,,
776,736,501,495,18673,,,,,
777,736,502,494,18698,,,,,
778,735,500,494,18723,,,,,
779,736,501,494,18748,,,,,
780,737,502,495,18772,,,,,
781,736,502,495,18798,,,,,
782,737,502,495,18823,,,,,
783,735,501,494,18848,,,,,
784,735,501,494,18873,,,,,
785,735,502,495,18897,,,,,
786,736,502,495,18923,,,,,
787,736,502,494,18948,,,,,
788,736,501,495,18972,,,,,
789,735,501,495,18998,,,,,
790,735,502,494,19022,,,,,
791,736,501,494,19048,,,,,
792,736,500,495,19073,,,,,
793,735,502,496,19097,,,,,
794,736,501,494,19123,,,,,
795,736,502,495,19147,,,,,
796,736,501,495,19172,,,,,
797,736,502,496,19197,,,,,
798,735,500,493,19222,,,,,
799,735,502,496,19248,,,,,
800,736,502,495,19272,,,,,
801,735,502,495,19297,,,,,
802,736,501,495,19322,,,,,
803,735,502,495,19347,,,,,
804,735,502,495,19372,,,,,
805,737,502,492,19397,,,,,
806,736,502,495,19422,,,,,
807,735,501,496,19447,,,,,
808,735,502,494,19472,,,,,
809,736,501,494,19496,,,,,
810,736,502,495,19522,,,,,
811,735,501,494,19547,,,,,
812,736,500,495,19571,,,,,
813,736,502,494,19597,,,,,
814,735,501,494,19621,,,,,
815,736,501,493,19647,,,,,
816,736,501,495,19672,,,,,
817,736,502,496,19696,,,,,
818,736,502,495,19722,,,,,
819,737,502,495,19746,,,,,
820,736,503,495,19771,,,,,
821,736,502,494,19796,,,,,
822,736,502,495,19821,,,,,
823,735,501,495,19847,,,,,
824,736,501,495,19871,,,,,
825,736,501,494,19896,,,,,
826,735,501,495,19921,,,,,
827,736,502,494,19946,,,,,
828,736,501,495,19971,,,,,
829,735,501,495,19996,,,,,
830,736,503,495,20021,,,,,
831,736,501,494,20046,,,,,
832,736,501,494,20071,,,,,
833,736,501,495,20096,,,,,
834,735,502,493,20121,,,,,
835,734,502,495,20146,,,,,
836,735,501,495,20170,,,,,
837,735,501,494,20196,,,,,
838,736,500,495,20220,,,,,
839,735,502,495,20246,,,,,
840,735,502,494,20271,,,,,
841,736,502,494,20295,,,,,
842,736,502,495,20321,,,,,
843,736,501,495,20345,,,,,
844,736,502,494,20370,,,,,
845,737,501,494,20396,,,,,
846,736,502,495,20420,,,,,
847,735,502,495,20446,,,,,
848,736,502,495,20470,,,,,
849,735,502,495,20495,,,,,
850,736,502,495,20520,,,,,
851,736,502,494,20545,,,,,
852,735,502,495,20570,,,,,
853,735,502,495,20595,,,,,
854,736,502,494,20620,,,,,
855,736,501,495,20645,,,,,
856,735,501,495,20670,,,,,
857,736,502,495,20695,,,,,
858,735,501,495,20720,,,,,
859,736,502,495,20745,,,,,
860,735,500,494,20769,,,,,
861,736,502,495,20795,,,,,
862,735,501,494,20819,,,,,
863,736,502,495,20845,,,,,
864,736,502,494,20870,,,,,
865,737,501,495,20894,,,,,
866,737,502,495,20920,,,,,
867,736,501,495,20944,,,,,
868,736,500,495,20969,,,,,
869,736,502,494,20995,,,,,
870,736,501,495,21019,,,,,
871,736,502,495,21045,,,,,
872,736,501,495,21069,,,,,
873,735,501,494,21094,,,,,
874,736,502,494,21120,,,,,
875,736,501,494,21144,,,,,
876,736,501,494,21169,,,,,
